order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
0159c6355a4e32f6ac68d838e2228150,1,a00722035cea70bbf671b758459cde42,25be943a321c8938947bdaabca979a90,2018-06-21 14:03:58,189.0,53.11
0168a7f186c1f066748d15d8c51f489a,1,521a361808bedd9fffb32181e501e09b,5b179e9e8cc7ab6fd113a46ca584da81,2017-05-22 03:25:21,149.9,8.3
016d1bdf6efab4f6b805df1c03043113,1,9aed412277ca4485a7bf6e0c53e65786,0db783cfcd3b73998abc6e10e59a102f,2017-10-10 20:35:24,36.9,34.15
019886de8f385a39b75bedbb726fd4ef,1,e9a69340883a438c3f91739d14d3a56d,1b4c3a6f53068f0b6944d2d005c9fc89,2018-02-15 13:08:12,159.9,28.5
0199edc5b01351df8e73a674aa473ee7,1,83b92639fffd1d55c9e04c77c86d8d2c,00fc707aaaad2d31347cf883cd2dfe10,2018-04-06 04:10:16,93.0,8.0
01b02139ac5f79a5de2c56284af7bb3e,1,76d1a1a9d21ab677a61c3ae34b1b352f,c826c40d7b19f62a09e2d7c5e7295ee2,2018-05-03 04:15:24,139.77,8.74
01c18108db50c163daf7dfe461093fb7,1,b042c934bd8f4316e7b38633aa14266b,1d8dbc4f32378d715c717c1c1fc57bae,2017-06-30 18:05:15,109.9,18.02
02036bc298ab3c1efc98b116f420d646,1,6d44b2c01b6843eb2e68beddf853dd82,f22a247b79dd22ecd91dc8e3b2a1b07c,2018-08-27 06:45:07,24.99,17.98
021d0261c214591da7db51193c9aeb29,1,6a595ba787e397469b1a147508f361a9,080199a181c46c657dc5aa235411be3b,2017-09-26 05:15:07,179.49,9.45
0221d784b11a24077b3531e860b73434,1,259bd66612b61aa4e82ce3cde9272bbc,955fee9216a65b617aa5c0531780ce60,2017-12-20 09:52:40,32.0,17.63
02701a0103fedd7310a8d575f9a8d291,1,ccd686475dbff77b93871eae4754526b,bacb1f0ed56ad24198f5810d2b3fe9a5,2017-07-31 06:43:06,173.9,16.85
029863af4b968de1e5d6a82782e662f5,1,49ebaaba28aca545f9a5ff9fc17ae988,784ba75dd9d20200c4caed3d7a77141a,2017-07-13 09:15:11,25.99,15.1
02c8a77069dc7fd1cf273312c3a6e499,1,17823ffd2de8234f0e885a71109613a4,46dc3b2cc0980fb8ec44634e21d2718e,2017-09-06 00:05:03,279.99,15.55
02d0cd05f04ab2e3c1acc473b0abc865,1,77fa3381855b6763c52ca3b72824f508,6560211a19b47992c3666cc44a7e94c0,2018-03-29 14:30:49,49.0,37.04
02dade411839b1c334363dc9058e1124,1,5cde85235c4ae7747e9b48de95178a14,17e34d8224d27a541263c4c64b11a56b,2017-09-25 18:50:13,218.36,13.03
02f8584bbcb3aeae87d8e697737fb5b1,1,e4985e03cd939f1a9f81c65e949f1688,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-06-13 17:59:58,97.65,8.42
030c39b681ff2f80d984e9190524a029,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-05-06 23:09:42,53.9,10.13
032445a7ba9d6dc90dfc011a48e5c954,1,61eee7a9f1884caed59c316047c5832f,f8db351d8c4c4c22c6835c19a46f01b0,2017-07-31 03:25:48,129.9,12.41
03344155603005842bd94ce8d65f2607,1,441d3f638e532d223ae9a0661abb6de6,de23c3b98a88888289c6f5cc1209054a,2018-04-19 14:55:22,139.0,9.33
036ea72a17833a6fbbcd3e4df8250292,1,6401d2f82d6e6c52998ce626fe4eda24,835f0f7810c76831d6c7d24c7a646d4d,2017-09-12 06:24:16,69.9,15.24
0372d2e3d0ac2600aa8e08e6c46cb7dc,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-10-09 13:04:41,58.99,17.66
037ded3ba29ebe9a96acb1177cc52b51,1,f6ba4f9e6851627ea2d5ec8b06d471d2,6a8b085f816a1f75f92dbac6eb545f8f,2017-11-03 03:07:07,49.9,11.85
038297c93a230b204ceeca7e2720b464,1,202d6bc7af7609f371b94e032925d314,1835b56ce799e6a4dc4eddc053f04066,2018-02-21 03:07:47,28.99,15.1
03be2f620301ed720f761e04f00270d4,1,e0d64dcfaa3b6db5c54ca298ae101d05,7d13fca15225358621be4086e1eb0964,2018-06-15 12:35:12,144.0,14.37
03c1d25d82f404ea1fdfae8eb0b4c314,1,d5ad2be418dec48e9d0c4745e431c384,3bb548e3cb7f70f28e3f11ee9dce0e59,2018-01-26 14:16:17,99.9,17.14
03dd7d68a345c4fb5061f35f29ad959a,1,1b0e39ec889889ea1d492603d8512bfb,e26901d5ab434ce92fd9b5c256820a4e,2017-06-21 11:30:14,39.9,15.1
041082480b107a1303236e0c21b8bcd5,1,de533fe5b9448ea9792195806938dbf5,1025f0e2d44d7041d6cf58b6550e0bfa,2018-04-26 16:30:51,196.8,19.26
04211073930bd30b88b8170431a071ed,1,f0aeff7723abbe804226f96c5b1db7ef,f8db351d8c4c4c22c6835c19a46f01b0,2017-05-31 02:55:16,18.9,15.1
043e7f7cfe1fdc68f4ba3dc83504db83,1,a294436012a512193adfae667b8465f8,de23c3b98a88888289c6f5cc1209054a,2018-07-04 22:15:15,120.0,20.03
045fb730a757a5379d79bdbc42d4e84b,1,a783f0d718c28a1375f64c1dfff1818a,85d9eb9ddc5d00ca9336a2219c97bb13,2018-08-17 04:10:19,34.9,13.58
048d699adf41881d80ac3ed5f632a3aa,1,734be9836ed8115f981a072369c2516c,41b39e28db005d9731d9d485a83b4c38,2017-06-06 18:50:19,169.9,16.89
04948f70a0acaf8f9bcbc5602c4a7a47,1,6d8096ca93caea3416a6b24bf411bc86,fa1c13f2614d7b5c4749cbc52fecda94,2018-01-18 20:18:20,329.9,17.06
04a2b4ee7fcf9fa8bf25b8d5bc770152,1,d1c11e104455ab36d3e5b7458a9189d2,2c4c47cb51acd5ea5db5e0ae0e26542a,2018-06-13 22:55:17,145.0,21.6
04a2b4ee7fcf9fa8bf25b8d5bc770152,2,6d2cb25a03acb6dd4e83969a770e772d,f45122a9ab94eb4f3f8953578bc0c560,2018-06-13 22:55:17,19.99,5.56
04b2afb6447774881079872788d97883,1,88ffcf27478318ba55b1f9d22d65ce97,f3da5b2ff499efb8d4a6d371d175d7dd,2018-04-26 20:30:37,40.8,12.79
04d93c61c57f9d6d4886adce5a64a9b0,1,fad4c004f68304a86535ea71c79cfaa4,5fd924b4836098a5be0ecf81ba054ce0,2017-03-07 16:35:18,69.0,6.09
04d93c61c57f9d6d4886adce5a64a9b0,2,4374f5c6e8ab35133a8dbc5517ec0388,5fd924b4836098a5be0ecf81ba054ce0,2017-03-07 16:35:18,59.8,12.17
04d95724f8e595ca13c0806541d39973,1,e6746d9281278108ca3319c4f0e6d05e,058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-23 10:27:03,130.5,7.78
04e289ce03d58b279959796d73dee219,1,34239894e175b17d8c84edc6c73b4dad,827f8f69dfa529c561901c4f2e0f332f,2017-08-03 08:45:33,32.9,14.1
050db8a61ea366db684e7d127082b5da,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2017-07-13 19:03:27,89.9,12.13
05426618bfbb87e04fdd3a60a5bfef38,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,2018-07-24 19:50:10,364.0,21.74
054316a4a3afc149108b6b1431d11274,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017-07-27 09:02:54,39.9,14.1
05a4879e7e161809c8bf4d8171b0c670,1,741e14d6cfe9c7dfcace49c4a0989bf3,adbc26658d6c7b4b6219f9d934598091,2018-02-08 08:10:47,130.0,17.16
05b7ab671d6b51e0b44ea73a54d9f739,1,7612afaa8218e79b3011243ed9edea9c,821fb029fc6e495ca4f08a35d51e53a5,2018-01-26 18:58:22,389.0,48.19
05cb67bde9e73ef4ed72519d1497e006,1,e0a36dd15c245dbe1a52080fd6d048b2,4aba391bc3b88717ce08eb11e44937b2,2017-03-24 09:54:19,289.0,19.45
05d27719c66597da0628a53f6009ed67,1,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,2017-11-08 19:15:21,113.57,13.81
05d27719c66597da0628a53f6009ed67,2,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,2017-11-08 19:15:21,113.57,13.81
05ebeda0c1aefd787e0ddc914af75039,1,62f423e57a8c157d3877ee5867d7db88,1fe5540d7c1c37a595fefbacd5570d9e,2018-08-20 10:24:42,179.9,19.39
05ebeda0c1aefd787e0ddc914af75039,2,90aaf7f993470e411207adabf5b998b6,1fe5540d7c1c37a595fefbacd5570d9e,2018-08-20 10:24:42,189.0,19.39
0606297cba03ae6663495514f5bdae0d,1,28bc7d95951d962dd5cdda791e07b56f,17ca9b9e9b9ef8fdb529001b49ebb50f,2017-11-30 14:31:42,39.97,15.1
061bf20146d98ef4698d0324dc4392db,1,8445706ffa7ab0221698f5e1be2a9252,0570350b23eda5444f8d1d9544932058,2018-05-22 15:17:52,39.9,18.23
061f2692f309a270bc04537e0a2508bb,1,98b22c1129886cbd7fcae69d1c93e442,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-14 19:17:30,89.9,12.33
06263a9c3476eea0ca0fd70081bc7cda,1,54f45413afc0d5480c59f5dfeed2d19f,5ab05b6d86d417796c69ffd6774ec832,2018-02-26 10:07:37,149.9,16.68
062b1b23a7928be5abeb406e5889e08e,1,67a7c7243c0585ccc44471b5a5c115e9,712e6ed8aa4aa1fa65dab41fed5737e4,2018-04-03 02:07:35,322.0,186.38
062ce984a468dfa021e43bdf17ae158c,1,a5e66fadbb9b49dffdbf63675436a332,a5a1bfcf728ab0e19182959cf0771ee4,2018-05-03 19:11:40,119.48,13.28
0653cf037de0812e8ba775b4a0ea9c2f,1,b6e352d888ba31d8999af279cd63aa24,f61c63d13f7cd800549d5acdd390ae72,2018-01-17 16:48:40,79.9,17.81
06970f3ad11e6267192d7d98af40a8f5,1,ccadfeab525a9eb1569983b66e5075c4,33576ec5412fb5905d876f12f33bfde6,2017-12-11 14:26:26,89.0,15.37
06a6627d9cc91a04e9d146bf65fee0a2,1,996ae0a67e63b78b427a1f8d07543e86,dc4a0fc896dc34b0d5bfec8438291c80,2017-07-20 10:35:14,99.9,13.72
06b29dbcb820a53c15525933a91ada27,1,c7e02747ef9366a4fb7f4ac4fd261c36,974cf2cb8f4b7add98709c30df02fe10,2017-10-22 22:49:29,96.99,13.7
06b2c7035561ef12b16045ef4bf459e2,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-07-11 17:28:03,52.9,15.12
06b7df1d1d3dd3e36628fc7078908592,1,369dfa384d5ad2a0cb97cb4cda846c47,e9779976487b77c6d4ac45f75ec7afe9,2018-05-04 11:50:42,191.0,9.63
06c4d1be000d2b0d30d56ff06dab667d,1,70bf4f61950297cf24e18a9b84c3208a,6d988d6174a2c27441597174f8905515,2018-02-19 21:08:58,18.95,12.48
06c94a45382f44abb2968a87bcee9bcf,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2017-12-14 14:10:33,122.99,14.61
06eda05597492635e3b91e00aa434332,1,557281eded333607ebffd2e626f96101,7299e27ed73d2ad986de7f7c77d919fa,2017-05-30 03:05:27,199.99,16.15
0700a8e0947d76a90800538ff87da453,1,44fded21627553d1886d459384bbce06,8b321bb669392f5163d04c59e235e066,2018-04-30 03:32:28,15.0,18.23
0713892246596f649555ebebe57a9a7b,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2017-11-09 19:35:22,89.9,13.65
071a4b7cb627e6acfcbde9c7ec233893,1,8a26f391ab8b209f67d87dd358f6f004,cb9fb4ca75d7ba8437480e8dde64fe98,2017-06-13 16:42:30,49.59,16.6
0745fd0c5e5bd55f752798a152b1d04b,1,a4756663d007b0cd1af865754d08d968,7aa538dd6e114e503a2e6154ea352253,2018-08-23 04:30:19,83.9,19.78
076dc4ca874b482e0fed6263b1ff1b5f,1,b709188b458871de07fd90a08dbcd1f0,b76dba6c951ab00dc4edf0a1aa88037e,2018-08-07 18:15:18,16.99,22.06
0799a27b55977a0aedea205def0a6297,1,367e3cfe13596a0efb512e235e40e754,71039d19d4303bf9054d69e9a9236699,2017-12-04 12:15:04,189.9,15.08
07c81434b5f46c9c3eacd48e60d50747,1,acdd408fe971bbe29a81f8febb575ffc,128639473a139ac0f3e5f5ade55873a5,2018-05-16 02:57:21,18.9,13.47
07e74b39ce62a7c6f7063b3168748191,1,b0acce29b45d9b1236d4787813058afd,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-06 15:43:58,56.9,11.42
07e74b39ce62a7c6f7063b3168748191,2,b0acce29b45d9b1236d4787813058afd,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-06 15:43:58,56.9,11.42
07edcfe51903bc7e23501f6b87f2bc46,1,f8b624d4e475bb8d1bddf1b65c6a64f6,b410bdd36d5db7a65dcd42b7ead933b8,2018-06-07 14:30:33,179.0,26.99
082730bdb06cc2b755fbb33becd6ccec,1,eee404f099d4035b0f3e4dc374669a31,88cf19ec1fc2c58f161aee259d57142c,2018-07-30 23:15:14,30.0,18.31
08273b57741a2ee2f20725323393b0a2,1,d3f90867737a01e4df1ff8879e235a9a,7040e82f899a04d1b434b795a43b4617,2018-04-12 21:29:24,219.9,32.93
085bc46be56c7b3c4d5d805843d02e5e,1,abe6b1e401ce596ad0c493aeedb488a4,c847e075301870dd144a116762eaff9a,2017-07-11 17:21:54,29.9,16.11
0866d83668146dad766bf1a583207b19,1,fc13bac52be6640d9a77f54894e2c0e6,e24d3429d294b2eb200b064ebb035879,2018-06-29 09:35:22,29.0,22.92
08935d5052c6414b1960eb67796d01f5,1,86b22a03cb72239dd53996a67df35c63,001cca7ae9ae17fb1caed9dfb1094831,2017-08-31 00:05:55,79.0,38.39
08b9d47b3be61595c61eddc50b42ee02,1,71f5013915099a3ab0756dcabfcf12e8,66fd84ee7528c0c0de85d0f44a73d5ab,2017-08-07 04:35:24,89.99,19.87
08b9d47b3be61595c61eddc50b42ee02,2,71f5013915099a3ab0756dcabfcf12e8,66fd84ee7528c0c0de85d0f44a73d5ab,2017-08-07 04:35:24,89.99,19.87
08db2dff56f31598b313e96bd2b04520,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-12 02:08:53,69.9,13.08
08e4ca5f437f69407fb01cabd2d7a0b8,1,49edaf05a81224abe21b929ea492ccf9,54a1852d1b8f10312c55e906355666ee,2018-04-04 11:28:09,86.99,11.23
08e5962f7b156426e52078f8504e9b9e,1,c155f6ba0dae0f11299f1e33fafdea65,c3cfdc648177fdbbbb35635a37472c53,2017-06-13 17:25:07,300.0,26.94
09026ebcef956ddfbc9af4af7c46d377,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-09-25 14:10:50,59.9,17.67
0923cc4965fb98b0adcc8a7c6ee32f7c,1,8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-02-27 07:31:08,150.0,26.33
0944dd6401b58739dc030557fb149b25,1,27a8b41684f77dd86572fa185bc143ba,44073f8b7e41514de3b7815dd0237f4f,2017-09-20 16:10:17,47.9,14.1
09476766faf9215ae60de94d7c259801,1,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-17 14:57:59,35.0,12.24
09476766faf9215ae60de94d7c259801,2,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-17 14:57:59,35.0,12.24
096d4376832d3c6a12a5b6815590a657,1,80077c975922ef05cb85da41e6f10fb1,05d2173d43ea568aa0540eba70d2ca76,2018-02-26 02:47:50,61.72,15.18
09729990b5d8f5499917697c409b55cc,1,826a5fa766c1c7241ffe63a2f3774d0b,70eea00b476a314817cefde4aad4f89a,2018-01-30 02:36:27,168.99,15.93
0990523dcb57830447203c2e6d8804d0,1,f1c7f353075ce59d8a6f3cf58f419c9c,37be5a7c751166fbc5f8ccba4119e043,2017-09-27 04:05:55,158.0,25.95
09ab8a3234b24017600673c296756fdf,1,63f4d40c05db6ade462cecef857eec34,fec6275253471ace26d209bbaa64cd0f,2018-01-26 14:53:25,284.0,39.54
09c29dc1d814f755a8183dc859945531,1,3e5201fe0d1ba474d9b90152c83c706c,8160255418d5aaa7dbdc9f4c64ebda44,2018-02-15 19:07:48,122.9,18.43
09eb1ae749fc79af3f5a2f4481efae6d,1,a4d0871577d73bc394c482dd0998af7d,e3a386fc36e22064434e1fa256f6a9fa,2018-03-15 02:30:26,27.3,9.42
0a3c7a080b1152884a662e6da68906e7,1,6c55ba2343f9df32c7f88a468352ff22,6560211a19b47992c3666cc44a7e94c0,2017-06-22 17:02:57,29.0,11.85
0a44ca66dfa067a69bc92ef82ba68acf,1,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,2018-05-17 20:15:17,145.0,8.36
0a4717812af08b022a25c46f110d881d,1,5e53af05c040b01584b81b3549945faf,c8467937e403e76a8ee9f0ab13f6f5ef,2017-12-18 03:50:20,29.9,14.08
0a50b1ae078d9638440048842b7cd5c4,1,8f40f0b0018b8f6fd449c4c0713e3118,9de4643a8dbde634fe55621059d92273,2017-10-05 20:49:24,547.99,26.71
0a7f55f1119615e9adba581bc94ee02c,1,342ea5301fb0561caa90fb8e64767deb,8b321bb669392f5163d04c59e235e066,2018-06-27 20:35:20,9.0,15.23
0a881bec2e3ae03ba47a8d04d5dfc450,1,93492b51618a093d88d0616985f0c6cc,b8555308bfdb4ca1ed54325a58da9a97,2018-08-14 18:04:31,124.9,13.17
0a89bc2ec7e822a78b0cef45518d6217,1,4dc44f95ece9249f0e50d10542ca6c03,fa1c13f2614d7b5c4749cbc52fecda94,2017-11-20 23:55:29,399.9,28.08
0a8f8c393d9dbc5901daf7d157afc427,1,6536314c94d43b787fc1c622941da14b,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-07 16:25:28,32.99,15.1
0ac37dcbb2a733a4d81866a91ff65965,1,4deb009c36a910076a023947a7929201,17e34d8224d27a541263c4c64b11a56b,2018-07-10 23:10:12,52.88,18.47
0acdae809654a2de1235d18a12cf73f3,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-06-18 12:19:40,42.97,23.1
0af646de6e8d7191b1020ec0a5defcee,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-05-02 15:45:20,99.99,9.69
0afa4eb653f04cb1809253eb3b1f9768,1,682fa9a2b1120191903abcde5950f072,c3cfdc648177fdbbbb35635a37472c53,2018-02-15 19:10:12,139.9,27.83
0afa4eb653f04cb1809253eb3b1f9768,2,682fa9a2b1120191903abcde5950f072,c3cfdc648177fdbbbb35635a37472c53,2018-02-15 19:10:12,139.9,27.83
0b39d78b430d574a6eafefe82c11b4a3,1,bff395cb3a536fd2f70b47ac8dbb85ba,4a3ccda38b2129705f3fb522db62ca31,2018-03-07 09:15:25,9.9,15.1
0b3d6a94ff1d643af663f55ca8418520,1,006baa9a5b8f95895f15273a35bc2664,8f2ce03f928b567e3d56181ae20ae952,2017-12-20 08:35:29,99.9,21.19
0b46d65f233663a9d675570799f42914,1,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,2018-06-05 19:50:44,179.9,30.38
0b5de0076d26726a10d457e57b93ff25,1,34d25803f90d0109da75922858aa8aec,f7ccf836d21b2fb1de37564105216cc1,2018-06-19 18:21:10,43.0,13.88
0b7b12a402b064d880d3cb31051f6d29,1,88c20c5a22f2ca169af8cfc2df00a7a2,f08c008c8a8d31417763738a1788a2a8,2017-12-07 15:01:09,69.9,16.93
0c065ce922f289db756e5505cb2d71d7,1,d8aead84c0ff5356cacb9ac841ec3a5f,e256a62e0ac58c0edfba09966142d561,2018-05-14 20:54:57,79.0,18.13
0c1426109d8295a688ee4182016bba59,1,cfb133b7458336455fa60b97ac3aaba9,3d871de0142ce09b7081e2b9d1733cb1,2017-12-13 09:50:08,45.0,16.11
0c1f1a0595fb30e05d526ab83576cd24,1,a59fb60fddcc72a9878b7ed5cb69d8e4,7040e82f899a04d1b434b795a43b4617,2018-08-31 09:30:18,14.9,7.39
0c41f512e2783cc1d84227b9afee153d,1,25055c4ea763803958c5c79b99a00439,bc503e244f187939d10c92a5c8e378ce,2017-08-03 02:30:41,38.5,16.11
0c41f512e2783cc1d84227b9afee153d,2,25055c4ea763803958c5c79b99a00439,bc503e244f187939d10c92a5c8e378ce,2017-08-03 02:30:41,38.5,16.11
0c41f512e2783cc1d84227b9afee153d,3,25055c4ea763803958c5c79b99a00439,bc503e244f187939d10c92a5c8e378ce,2017-08-03 02:30:41,38.5,16.11
0c4af986e0aaede577f05163c1ee5911,1,e5403f78625641d4ae41af599772fbfd,1c40343cc5d18c2d8248ac2f3366de34,2018-08-23 22:10:23,128.59,19.0
0c6829c9d92a6bb545d7bf1734d094c6,1,b83738ac1903f7c8f0ed378cb085909c,c003204e1ab016dfa150abc119207b24,2017-11-29 11:48:30,135.9,19.42
0c6a2732270e3f0f66bd73dbde93b59e,1,b05eda1aa0322626a26b40fe913ebfc5,7d76b645482be4a332374e8223836592,2018-08-07 14:05:21,13.99,7.39
0c921abc41428f29f1b5d4c52714fe44,1,fcf50ee5ad1f1a48671052487d2b0bff,0be8ff43f22e456b4e0371b2245e4d01,2018-03-12 22:09:27,24.9,18.23
0ccb884361ec00003176dab0ea647f59,1,a4f46aac5fc5e88c9701aa860c2a957c,0be8ff43f22e456b4e0371b2245e4d01,2017-06-01 11:25:11,119.9,13.18
0cdea1c34ce2e9ca670b2e6df1d6c207,1,43423cdffde7fda63d0414ed38c11a73,b1fc4f64df5a0e8b6913ab38803c57a9,2018-03-20 14:31:57,54.99,15.26
0cee13b4c26d8a1508693a49a3859285,1,ea4f6504cf603bc9b3233999c4ba4ff8,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-05-24 17:14:49,249.65,19.63
0cf2af331f55382bd5698864658e73f0,1,f0f3c686ec837b27ec9da08762d85317,710e3548e02bc1d2831dfc4f1b5b14d4,2017-05-09 11:33:35,49.99,22.28
0d05881e40ca056d5ad848217bc92cb1,1,c389f712c4b4510bc997cee93e8b1a28,bfd27a966d91cfaafdb25d076585f0da,2018-02-01 10:55:46,289.0,46.48
0d336209744bc116bc1a7accb463c189,1,6642e66f26b6e23817ada36eeae229bc,3e8bd881d92466e63ba9e3e809cd3c50,2018-04-24 17:31:04,188.0,20.01
0d4429188b4311015ad2b6b091cc5f9c,1,ebb7abe5ebd35c40595ab16a4ada5c9d,5f3ae9136c875522250f8184f253413a,2018-01-28 23:35:15,29.45,8.72
0d6fee6350875c4d645f6490e7f3ee5b,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2018-03-06 13:10:49,31.9,12.48
0d8a7787ec26d5fb6e97f946e95e2c89,1,d39421ec4cc2bf52e35f8bf00f1ec314,cc419e0650a3c5ba77189a1882b7556a,2017-08-08 18:05:11,49.99,8.72
0d8b3fb610ae4ac24891052ed60e8a2a,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-10 02:51:42,53.9,0.0
0d8b3fb610ae4ac24891052ed60e8a2a,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-10 02:51:42,53.9,0.0
0d9664d8da1dc4337269071b39e19423,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 22:37:21,249.9,17.59
0dbd48af8e89b595eec029357764af2b,1,9ddd762ee8a13576a809dc66f22aa2b5,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-12 18:18:57,199.9,27.48
0dbd48af8e89b595eec029357764af2b,2,51ce083cd2b9078656a94655ab45b8a4,da8622b14eb17ae2831f4ac5b9dab84a,2018-06-12 18:18:57,199.9,27.48
0dd85c67684153e61d0c14bf865103da,1,8d4dac6177fb8134f26fb4c5cc6c0aff,c70c1b0d8ca86052f45a432a38b73958,2018-06-20 15:31:09,91.55,19.55
0dfb6682877b58ca5105919c6cd2b741,1,66b5f91356d928ae807ab4ee547f5e3e,f45122a9ab94eb4f3f8953578bc0c560,2017-06-08 14:50:15,42.99,15.1
0dfc5762a0ff5c737811e18023883a86,1,22c5ddc22ea8cae84fc9917def682dc6,cc419e0650a3c5ba77189a1882b7556a,2017-05-15 08:45:23,56.99,20.85
